name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;46;0;70;3139;1180;3139;1180;0
header;48;149;48;180;1654;180;1654;149
A;844;213;844;239;866;239;866;213
B;847;878;847;905;865;905;865;878
D;161;1446;161;1464;176;1464;176;1446
A;433;1472;433;1472;433;1472;433;1472
C;846;1551;846;1579;866;1579;866;1551
A;358;1612;358;1612;358;1612;358;1612
B;1163;1948;1163;1966;1177;1966;1177;1948
B;945;2038;945;2056;958;2056;958;2038
A;606;2070;606;2071;606;2071;606;2070
B;1070;2178;1070;2196;1085;2196;1085;2178
D;851;2217;851;2244;873;2244;873;2217
A;282;2305;282;2305;282;2305;282;2305
