name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;937;0;914;3141;1106;3141;1082;0
header;136;135;136;172;1750;172;1750;135
B;1010;563;1010;589;1027;589;1027;563
A;1009;598;1009;623;1026;623;1026;598
B;1009;632;1009;659;1027;659;1027;632
C;939;1069;939;1095;955;1095;955;1069
B;937;1139;937;1166;955;1166;955;1139
B;920;1378;920;1403;951;1403;951;1378
B;926;1518;926;1544;959;1544;959;1518
A;996;2469;996;2494;1004;2494;1004;2469
B;994;2754;994;2771;1010;2771;1010;2754
C;994;2799;994;2816;1008;2816;1008;2799
