name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;833;0;833;3133;1376;3133;1352;0
header;167;145;167;175;1783;175;1783;145
B;1030;473;1030;499;1046;499;1046;473
B;907;474;907;500;941;500;941;474
B;1030;508;1030;534;1046;534;1046;508
D;1122;740;1122;765;1135;765;1135;740
B;1118;810;1118;837;1151;837;1151;810
B;1243;810;1243;836;1254;836;1254;810
B;959;1161;959;1188;975;1188;975;1161
B;1239;1196;1239;1222;1257;1222;1257;1196
B;959;1197;959;1223;976;1223;976;1197
A;1240;1289;1240;1315;1257;1315;1257;1289
B;1081;1464;1081;1490;1117;1490;1117;1464
B;941;1466;941;1492;975;1492;975;1466
A;856;1549;856;1555;860;1555;860;1549
B;1225;1641;1225;1667;1259;1667;1259;1641
B;1231;1854;1231;1881;1265;1881;1265;1854
B;1098;2090;1098;2116;1117;2116;1117;2090
A;1031;2466;1031;2492;1047;2492;1047;2466
A;911;2558;911;2584;943;2584;943;2558
A;1031;2650;1031;2677;1046;2677;1046;2650
A;1032;2742;1032;2769;1041;2769;1041;2742
